2026-07-16 13:19:53.058 | INFO     | request_id - 488d38b7-b098-4571-bd73-34f58f31669b | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['本月新增客户数是多少', '本月']
2026-07-16 13:22:25.579 | INFO     | request_id - 7f9d6e13-b6b4-42de-8201-966e44bb324e | app.agent.nodes.extract_keywords:_apply_synonyms:74 - 同义词替换: '用户数' -> '客户数'
2026-07-16 13:22:25.579 | INFO     | request_id - 81130393-0164-4e41-817b-192269299833 | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['客户数有多少', '用户数', '用户数有多少', '本月']
2026-07-16 13:22:25.582 | INFO     | request_id - 62f2771d-eba8-4fba-8198-5bef6f874dc3 | app.agent.nodes.extract_keywords:_apply_synonyms:74 - 同义词替换: 'AUM' -> '理财持仓规模'
2026-07-16 13:22:25.582 | INFO     | request_id - a6a59499-692e-4c90-b7a3-5aa8226140f6 | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['规模', 'AUM是多少', '理财持仓规模是多少', '本月']
2026-07-16 13:22:25.585 | INFO     | request_id - 8bb2ece1-91ac-40a3-8fbe-6d853cbe5523 | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['本月新增客户数是多少', '最近30天']
2026-07-16 13:22:25.587 | INFO     | request_id - 4a087a8c-b11c-4c62-9229-ca4b791fea81 | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['本月新增客户数是多少']
2026-07-16 13:22:25.591 | INFO     | request_id - f9aef3ba-1dcf-468f-9ad6-6bab2ee9a2b3 | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['2025年交易金额', '本月']
2026-07-16 13:22:25.595 | INFO     | request_id - 94ac9e76-297b-4db9-8632-82c12701d3c0 | app.agent.nodes.classify_query:classify_query:33 - 查询分类结果: type=simple_metric, domains=['customer'], time_range=本月
2026-07-16 13:22:25.598 | ERROR    | request_id - fc1e7b2e-9aaa-4acc-a301-10156033c1e6 | app.agent.nodes.classify_query:classify_query:43 - 查询分类失败: not found
2026-07-16 13:22:25.602 | INFO     | request_id - 6bc131b8-df35-4c66-a9cb-e9bfe81d3f19 | app.agent.nodes.column_recall:column_recall:46 - 字段信息召回成功: dict_keys(['dw_customer.customer_name'])
2026-07-16 13:22:25.606 | INFO     | request_id - be2396f1-e005-4214-b6e6-6fa7c39c7c9f | app.agent.nodes.column_recall:column_recall:46 - 字段信息召回成功: dict_keys([])
2026-07-16 13:22:25.610 | INFO     | request_id - 7f8889c5-46d3-414d-bd1c-33caa03f8eb7 | app.agent.nodes.value_recall:value_recall:40 - 召回字段值: dict_keys(['dw_customer.risk_level.R1'])
2026-07-16 13:22:25.785 | INFO     | request_id - d4e773e3-91d4-4210-a4cb-a9b6474f1671 | app.agent.nodes.value_recall:value_recall:40 - 召回字段值: dict_keys([])
2026-07-16 13:22:25.794 | INFO     | request_id - 058581a9-6c76-462c-8ed9-9825ae6498eb | app.agent.nodes.metric_recall:metric_recall:44 - 召回指标信息: dict_keys(['新增客户数'])
2026-07-16 13:22:25.804 | INFO     | request_id - 363fb5c0-8404-4184-8808-f11e518fc52f | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:80 - 召回信息合并成功
2026-07-16 13:22:25.808 | INFO     | request_id - 2797630e-e436-4622-8e66-ffd04d68a439 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:80 - 召回信息合并成功
2026-07-16 13:22:25.811 | INFO     | request_id - 11fd05fd-365e-448a-ba10-3ad1e32aa777 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:80 - 召回信息合并成功
2026-07-16 13:22:25.813 | INFO     | request_id - b22c6631-671e-41c5-93a7-8598a97a396e | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:80 - 召回信息合并成功
2026-07-16 13:22:25.817 | INFO     | request_id - 20e5e990-fcc6-4c66-8dd9-c9f6cf242f0e | app.agent.nodes.filter_table_info:filter_table_info:33 - 表格筛选结果: ['dw_customer']
2026-07-16 13:22:25.820 | INFO     | request_id - 78f5accf-959a-4e5d-8977-73708ae749bd | app.agent.nodes.filter_metric_info:filter_metric_info:29 - 指标筛选结果: ['新增客户数']
2026-07-16 13:22:25.824 | INFO     | request_id - 0593a7c1-96e9-4a29-9273-5e22e0ba8f2f | app.agent.nodes.add_context:add_context:23 - 添加上下文信息-date_info:{'date': '2026-07-16', 'weekday': 'Thursday', 'quarter': 'Q3'},db_info:{'dialect': 'mysql', 'version': '8.0.0'}
2026-07-16 13:22:25.827 | INFO     | request_id - 49827344-6270-4ad3-943d-946749325fa3 | app.agent.nodes.generate_sql:generate_sql:37 - 生成SQL: SELECT COUNT(*) FROM dw_customer WHERE created_at >= '2026-07-01'
2026-07-16 13:22:25.831 | INFO     | request_id - 93a72663-c2fa-49db-84ae-a380daf055e7 | app.agent.nodes.generate_sql:generate_sql:37 - 生成SQL: SELECT 1
2026-07-16 13:22:25.834 | INFO     | request_id - 27fc40e0-410c-416d-a88f-7acb95b95e83 | app.agent.nodes.validate_sql:validate_sql:17 - SQL校验通过
2026-07-16 13:22:25.837 | ERROR    | request_id - 6d3db50e-a6a0-4106-8b69-9bffb01bc078 | app.agent.nodes.validate_sql:validate_sql:20 - SQL校验失败: Syntax error
2026-07-16 13:22:25.840 | INFO     | request_id - 8b4f09eb-bb6e-4d85-aeb2-1c584e847496 | app.agent.nodes.correct_sql:correct_sql:34 - 校正SQL结果：SELECT COUNT(*) FROM dw_customer
2026-07-16 13:22:25.843 | INFO     | request_id - a3b941e9-e01b-4a89-a074-8dd9d8d3a988 | app.agent.nodes.execute_sql:execute_sql:18 - SQL执行结果: [{'cnt': 42}]
2026-07-16 13:22:25.846 | INFO     | request_id - 474b6d6a-edb8-498a-8709-ac0ed248620b | app.agent.nodes.execute_sql:execute_sql:18 - SQL执行结果: []
2026-07-16 13:22:25.849 | INFO     | request_id - b6211e50-c566-425b-b503-f20be5091904 | app.agent.nodes.format_result:format_result:56 - 结果说明生成完成
2026-07-16 13:22:25.852 | ERROR    | request_id - ad9315a1-3c83-4db2-b414-2e03f9cb192f | app.agent.nodes.format_result:format_result:60 - 结果说明生成失败: 
2026-07-16 13:22:25.939 | INFO     | request_id - 012e9312-3618-45ed-945f-091bee665351 | app.agent.nodes.format_result:format_result:56 - 结果说明生成完成
2026-07-16 13:22:57.504 | INFO     | request_id - 6fc59a14-fb81-4e13-93fb-ab053a4e9a15 | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['本月新增客户数是多少', '本月']
2026-07-16 13:22:57.507 | INFO     | request_id - cd05f55f-e2e3-41e2-b31b-37dadc1a20be | app.agent.nodes.extract_keywords:_apply_synonyms:74 - 同义词替换: '用户数' -> '客户数'
2026-07-16 13:22:57.507 | INFO     | request_id - 9b1929bb-66e5-4eff-8e68-dce15a9756b0 | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['客户数有多少', '用户数', '用户数有多少', '本月']
2026-07-16 13:22:57.509 | INFO     | request_id - c7b5396a-a792-41d2-8e0b-b4cf500b381b | app.agent.nodes.extract_keywords:_apply_synonyms:74 - 同义词替换: 'AUM' -> '理财持仓规模'
2026-07-16 13:22:57.509 | INFO     | request_id - 68baf53d-62f2-4a16-ae60-a952d64f7cfc | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['AUM是多少', '规模', '理财持仓规模是多少', '本月']
2026-07-16 13:22:57.513 | INFO     | request_id - 8c00da2c-9043-4f7d-be3a-a10dbeb8c6a2 | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['本月新增客户数是多少', '最近30天']
2026-07-16 13:22:57.516 | INFO     | request_id - fc46d2d0-23ed-4ae1-82b1-dddcfe85db88 | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['本月新增客户数是多少']
2026-07-16 13:22:57.520 | INFO     | request_id - 806f495b-6467-44b9-b7f6-a25ecec8b9e1 | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['2025年交易金额', '本月']
2026-07-16 13:22:57.524 | INFO     | request_id - 8fa820b1-529b-4655-9f9b-6706b4e66f63 | app.agent.nodes.classify_query:classify_query:33 - 查询分类结果: type=simple_metric, domains=['customer'], time_range=本月
2026-07-16 13:22:57.527 | ERROR    | request_id - 3e45cb65-d7e2-4cda-978f-16f0521a387e | app.agent.nodes.classify_query:classify_query:43 - 查询分类失败: not found
2026-07-16 13:22:57.530 | INFO     | request_id - 4df63d16-4197-4983-a0f9-e371fb81e83a | app.agent.nodes.column_recall:column_recall:46 - 字段信息召回成功: dict_keys(['dw_customer.customer_name'])
2026-07-16 13:22:57.534 | INFO     | request_id - afafa4d0-ef75-42bc-9ee0-4344d0a15af0 | app.agent.nodes.column_recall:column_recall:46 - 字段信息召回成功: dict_keys([])
2026-07-16 13:22:57.539 | INFO     | request_id - 56d9ea2b-32de-4aa8-8788-f0d4daaba704 | app.agent.nodes.value_recall:value_recall:40 - 召回字段值: dict_keys(['dw_customer.risk_level.R1'])
2026-07-16 13:22:57.543 | INFO     | request_id - b0b9d915-5098-4a46-807d-9c8914427827 | app.agent.nodes.value_recall:value_recall:40 - 召回字段值: dict_keys([])
2026-07-16 13:22:57.546 | INFO     | request_id - fd542634-0268-4b4f-bebc-85b44c23af10 | app.agent.nodes.metric_recall:metric_recall:44 - 召回指标信息: dict_keys(['新增客户数'])
2026-07-16 13:22:57.550 | INFO     | request_id - 81b12178-64e4-4318-b2ef-149aec30b4ba | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:80 - 召回信息合并成功
2026-07-16 13:22:57.554 | INFO     | request_id - a5ddd03d-7c8f-427b-999e-d9f857fc57fb | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:80 - 召回信息合并成功
2026-07-16 13:22:57.557 | INFO     | request_id - 4d802dc2-2e47-4248-99e4-f4a8518c0206 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:80 - 召回信息合并成功
2026-07-16 13:22:57.559 | INFO     | request_id - 5b285112-d003-4f7d-9a19-75bae7f04e87 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:80 - 召回信息合并成功
2026-07-16 13:22:57.562 | INFO     | request_id - fcc2e2d1-99d8-432d-9758-b4dd06d3fc94 | app.agent.nodes.filter_table_info:filter_table_info:33 - 表格筛选结果: ['dw_customer']
2026-07-16 13:22:57.566 | INFO     | request_id - 82f05f6d-15a7-42f9-b49b-8943b1f766d2 | app.agent.nodes.filter_metric_info:filter_metric_info:29 - 指标筛选结果: ['新增客户数']
2026-07-16 13:22:57.569 | INFO     | request_id - fcc9782e-f630-4dac-a16f-9d807e5e01e5 | app.agent.nodes.add_context:add_context:23 - 添加上下文信息-date_info:{'date': '2026-07-16', 'weekday': 'Thursday', 'quarter': 'Q3'},db_info:{'dialect': 'mysql', 'version': '8.0.0'}
2026-07-16 13:22:57.572 | INFO     | request_id - a86a30a1-2593-45a2-ba42-79156ca3ee46 | app.agent.nodes.generate_sql:generate_sql:37 - 生成SQL: SELECT COUNT(*) FROM dw_customer WHERE created_at >= '2026-07-01'
2026-07-16 13:22:57.577 | INFO     | request_id - e64f8bf6-54e1-48c5-8233-56ec64239204 | app.agent.nodes.generate_sql:generate_sql:37 - 生成SQL: SELECT 1
2026-07-16 13:22:57.580 | INFO     | request_id - 1fa8c274-1b51-4ed8-95d9-5afb9b0fc9df | app.agent.nodes.validate_sql:validate_sql:17 - SQL校验通过
2026-07-16 13:22:57.582 | ERROR    | request_id - 81122f8c-eb25-4dc6-b469-86b32eb95d9f | app.agent.nodes.validate_sql:validate_sql:20 - SQL校验失败: Syntax error
2026-07-16 13:22:57.585 | INFO     | request_id - ae4b0b03-0836-4f63-8434-615314d306fa | app.agent.nodes.correct_sql:correct_sql:34 - 校正SQL结果：SELECT COUNT(*) FROM dw_customer
2026-07-16 13:22:57.588 | INFO     | request_id - 47470dfd-e016-4550-8452-15d79dfb30f8 | app.agent.nodes.execute_sql:execute_sql:18 - SQL执行结果: [{'cnt': 42}]
2026-07-16 13:22:57.592 | INFO     | request_id - 30d06426-63f4-4028-b6a3-f66ca6480c1e | app.agent.nodes.execute_sql:execute_sql:18 - SQL执行结果: []
2026-07-16 13:22:57.596 | INFO     | request_id - aa1f8f0c-35cd-4d38-996c-2ce79a2372e7 | app.agent.nodes.format_result:format_result:56 - 结果说明生成完成
2026-07-16 13:22:57.599 | ERROR    | request_id - bda6bbf2-0fb9-4412-a827-31173f332b5c | app.agent.nodes.format_result:format_result:60 - 结果说明生成失败: 
2026-07-16 13:22:57.685 | INFO     | request_id - 8eccfc0d-10ae-4bfe-a650-db6c520e5316 | app.agent.nodes.format_result:format_result:56 - 结果说明生成完成
2026-07-16 13:40:55.121 | INFO     | request_id - 48daf7bd-c23e-4618-8cfa-6aaea8b8ed79 | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['本月新增客户数是多少', '本月']
2026-07-16 13:40:55.126 | INFO     | request_id - 6ad7b9af-7b65-4d8a-b306-fd59a34d9c6e | app.agent.nodes.extract_keywords:_apply_synonyms:74 - 同义词替换: '用户数' -> '客户数'
2026-07-16 13:40:55.126 | INFO     | request_id - 79399436-c6b0-4078-928d-0070ebe6ce7a | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['用户数有多少', '用户数', '客户数有多少', '本月']
2026-07-16 13:40:55.130 | INFO     | request_id - 36bf00ac-afb1-44be-ae2b-26f6b62a5188 | app.agent.nodes.extract_keywords:_apply_synonyms:74 - 同义词替换: 'AUM' -> '理财持仓规模'
2026-07-16 13:40:55.131 | INFO     | request_id - 951a9fff-4412-47de-bafa-5c4434774a70 | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['理财持仓规模是多少', 'AUM是多少', '规模', '本月']
2026-07-16 13:40:55.137 | INFO     | request_id - 25e9375e-a87c-46c3-93b3-348aded3e207 | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['本月新增客户数是多少', '最近30天']
2026-07-16 13:40:55.143 | INFO     | request_id - 80efa502-ab59-48a7-88d7-85b2ee951bde | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['本月新增客户数是多少']
2026-07-16 13:40:55.148 | INFO     | request_id - 5a6f23e2-c2ec-4ecf-af65-10ca03b2b8a2 | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['2025年交易金额', '本月']
2026-07-16 13:40:55.155 | INFO     | request_id - 94728a1c-e74d-447b-958f-b8edcf5a4cf5 | app.agent.nodes.classify_query:classify_query:33 - 查询分类结果: type=simple_metric, domains=['customer'], time_range=本月
2026-07-16 13:40:55.160 | ERROR    | request_id - 850a2ad6-3974-4859-80cc-9a74572986f1 | app.agent.nodes.classify_query:classify_query:43 - 查询分类失败: not found
2026-07-16 13:40:55.166 | INFO     | request_id - 70e6eb9c-880c-40fd-926a-d9b42ccae620 | app.agent.nodes.column_recall:column_recall:46 - 字段信息召回成功: dict_keys(['dw_customer.customer_name'])
2026-07-16 13:40:55.172 | INFO     | request_id - 56e87cb7-3b81-40f0-b64b-c7f13c834419 | app.agent.nodes.column_recall:column_recall:46 - 字段信息召回成功: dict_keys([])
2026-07-16 13:40:55.179 | INFO     | request_id - 55a612b7-0bbe-401b-8f86-58f91f63c6d2 | app.agent.nodes.value_recall:value_recall:40 - 召回字段值: dict_keys(['dw_customer.risk_level.R1'])
2026-07-16 13:40:55.185 | INFO     | request_id - 4e96e760-2231-4918-b33f-6a10b819642a | app.agent.nodes.value_recall:value_recall:40 - 召回字段值: dict_keys([])
2026-07-16 13:40:55.191 | INFO     | request_id - 1e9b572d-7563-43d3-88db-edc68ff7e33a | app.agent.nodes.metric_recall:metric_recall:44 - 召回指标信息: dict_keys(['新增客户数'])
2026-07-16 13:40:55.197 | INFO     | request_id - 968aefa3-62ea-4578-9f7f-07dda741b10f | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:80 - 召回信息合并成功
2026-07-16 13:40:55.204 | INFO     | request_id - bd3a4d85-af88-4065-a6e0-26b602a74197 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:80 - 召回信息合并成功
2026-07-16 13:40:55.208 | INFO     | request_id - 6fcc2907-e19b-4068-8e5f-8fc7c5914b69 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:80 - 召回信息合并成功
2026-07-16 13:40:55.212 | INFO     | request_id - 1a53c1cb-daaa-41e1-a5d4-26cd06623663 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:80 - 召回信息合并成功
2026-07-16 13:40:55.219 | INFO     | request_id - 7a25495f-8695-4366-9631-ae86e4a2a227 | app.agent.nodes.filter_table_info:filter_table_info:33 - 表格筛选结果: ['dw_customer']
2026-07-16 13:40:55.224 | INFO     | request_id - 10afa1c9-7b0b-4523-8553-bb7549a4b5b1 | app.agent.nodes.filter_metric_info:filter_metric_info:29 - 指标筛选结果: ['新增客户数']
2026-07-16 13:40:55.229 | INFO     | request_id - d8aa6736-6990-4fcb-a9ff-b3b1ffb31234 | app.agent.nodes.add_context:add_context:23 - 添加上下文信息-date_info:{'date': '2026-07-16', 'weekday': 'Thursday', 'quarter': 'Q3'},db_info:{'dialect': 'mysql', 'version': '8.0.0'}
2026-07-16 13:40:55.234 | INFO     | request_id - f2f46255-eba9-4a6d-8012-63eb5094004b | app.agent.nodes.generate_sql:generate_sql:37 - 生成SQL: SELECT COUNT(*) FROM dw_customer WHERE created_at >= '2026-07-01'
2026-07-16 13:40:55.242 | INFO     | request_id - fca87a69-d7eb-416d-b952-07b2519ce8dc | app.agent.nodes.generate_sql:generate_sql:37 - 生成SQL: SELECT 1
2026-07-16 13:40:55.246 | INFO     | request_id - c98d0569-27f1-4b8e-b2a7-b84ab667a29f | app.agent.nodes.validate_sql:validate_sql:17 - SQL校验通过
2026-07-16 13:40:55.251 | ERROR    | request_id - 068a8544-f72b-4d14-8f1d-65658a28ffd6 | app.agent.nodes.validate_sql:validate_sql:20 - SQL校验失败: Syntax error
2026-07-16 13:40:55.257 | INFO     | request_id - a946fead-d541-43ef-8af9-911afe713792 | app.agent.nodes.correct_sql:correct_sql:34 - 校正SQL结果：SELECT COUNT(*) FROM dw_customer
2026-07-16 13:40:55.262 | INFO     | request_id - e4431e00-24c9-4a7c-b5a8-ad6c89bf027a | app.agent.nodes.execute_sql:execute_sql:18 - SQL执行结果: [{'cnt': 42}]
2026-07-16 13:40:55.267 | INFO     | request_id - a817a511-c431-4cda-8747-ecf8918815ff | app.agent.nodes.execute_sql:execute_sql:18 - SQL执行结果: []
2026-07-16 13:40:55.273 | INFO     | request_id - eeb51cd8-f72b-49f9-8fbe-ffdc5c72d96f | app.agent.nodes.format_result:format_result:56 - 结果说明生成完成
2026-07-16 13:40:55.279 | ERROR    | request_id - 9b3ad0b0-59ca-4c64-96cb-8244cfea5ff3 | app.agent.nodes.format_result:format_result:60 - 结果说明生成失败: 
2026-07-16 13:40:55.283 | INFO     | request_id - 416b6c3e-5f15-4679-a6a5-fec9e98a76a4 | app.agent.nodes.format_result:format_result:56 - 结果说明生成完成
2026-07-16 14:22:16.788 | INFO     | request_id - 84ced903-37fe-4c97-8a69-f6b22e83aaba | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['本月新增客户数是多少', '本月']
2026-07-16 14:22:16.792 | INFO     | request_id - 8cc50bc4-1a0a-42cb-aca9-ed74f88cbc89 | app.agent.nodes.extract_keywords:_apply_synonyms:74 - 同义词替换: '用户数' -> '客户数'
2026-07-16 14:22:16.797 | INFO     | request_id - 97bf6a27-1432-4527-8599-48a286efea16 | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['用户数', '用户数有多少', '客户数有多少', '本月']
2026-07-16 14:22:16.801 | INFO     | request_id - 53befdff-1be6-4b72-93d8-21e4f4e91d7c | app.agent.nodes.extract_keywords:_apply_synonyms:74 - 同义词替换: 'AUM' -> '理财持仓规模'
2026-07-16 14:22:16.801 | INFO     | request_id - 36ef977d-a77b-44d5-a133-6c0797866bf0 | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['规模', '理财持仓规模是多少', 'AUM是多少', '本月']
2026-07-16 14:22:16.806 | INFO     | request_id - df6a48e1-1cfa-466d-aff1-3e8d4a2c2098 | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['本月新增客户数是多少', '最近30天']
2026-07-16 14:22:16.809 | INFO     | request_id - 697bcaff-1812-4daf-8526-27f923bec383 | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['本月新增客户数是多少']
2026-07-16 14:22:16.814 | INFO     | request_id - 6a066962-ed8d-4c8c-9911-9b955b64f116 | app.agent.nodes.extract_keywords:extract_keywords:115 - 关键词提取: ['2025年交易金额', '本月']
2026-07-16 14:22:16.818 | INFO     | request_id - a2df62fc-83a1-44cf-aacf-8d665cf6acd9 | app.agent.nodes.classify_query:classify_query:33 - 查询分类结果: type=simple_metric, domains=['customer'], time_range=本月
2026-07-16 14:22:16.823 | ERROR    | request_id - 98dffbd1-d857-4a81-9742-00cfb754d8a8 | app.agent.nodes.classify_query:classify_query:43 - 查询分类失败: not found
2026-07-16 14:22:16.831 | INFO     | request_id - bdcb82b1-69e4-4490-8926-fd606e1b23c3 | app.agent.nodes.column_recall:column_recall:46 - 字段信息召回成功: dict_keys(['dw_customer.customer_name'])
2026-07-16 14:22:16.838 | INFO     | request_id - 851519e9-d9fa-40da-b54d-73f382798882 | app.agent.nodes.column_recall:column_recall:46 - 字段信息召回成功: dict_keys([])
2026-07-16 14:22:16.841 | INFO     | request_id - 92baec8b-8302-492f-a8aa-cf48f2bbb2eb | app.agent.nodes.value_recall:value_recall:40 - 召回字段值: dict_keys(['dw_customer.risk_level.R1'])
2026-07-16 14:22:16.848 | INFO     | request_id - c9ec4592-b8c5-4042-95b3-d0c4fc5a102d | app.agent.nodes.value_recall:value_recall:40 - 召回字段值: dict_keys([])
2026-07-16 14:22:16.853 | INFO     | request_id - 87739465-163c-480a-a8e6-e068210a3c55 | app.agent.nodes.metric_recall:metric_recall:44 - 召回指标信息: dict_keys(['新增客户数'])
2026-07-16 14:22:16.858 | INFO     | request_id - 312e7d8e-eb05-4299-a73b-6d51ed5cab35 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:80 - 召回信息合并成功
2026-07-16 14:22:16.861 | INFO     | request_id - dd07fb22-d8d3-4e27-9599-e7da80cadb3b | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:80 - 召回信息合并成功
2026-07-16 14:22:16.864 | INFO     | request_id - 272abe5a-e8ca-465d-906b-275b6951e95e | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:80 - 召回信息合并成功
2026-07-16 14:22:16.866 | INFO     | request_id - 16be10c2-a2f4-4999-afa5-4e5919e9d081 | app.agent.nodes.merge_retrieved_info:merge_retrieved_info:80 - 召回信息合并成功
2026-07-16 14:22:16.870 | INFO     | request_id - 47dbb3f8-fc3b-43af-b266-0eccc8ed021f | app.agent.nodes.filter_table_info:filter_table_info:33 - 表格筛选结果: ['dw_customer']
2026-07-16 14:22:16.874 | INFO     | request_id - a833a854-a85b-4e5e-ad66-7b85e82d009c | app.agent.nodes.filter_metric_info:filter_metric_info:29 - 指标筛选结果: ['新增客户数']
2026-07-16 14:22:16.877 | INFO     | request_id - 0107f95c-deff-4102-bc01-b41ed111a48d | app.agent.nodes.add_context:add_context:23 - 添加上下文信息-date_info:{'date': '2026-07-16', 'weekday': 'Thursday', 'quarter': 'Q3'},db_info:{'dialect': 'mysql', 'version': '8.0.0'}
2026-07-16 14:22:16.880 | INFO     | request_id - 32272393-89a4-4859-903a-dbc9a9adf53b | app.agent.nodes.generate_sql:generate_sql:37 - 生成SQL: SELECT COUNT(*) FROM dw_customer WHERE created_at >= '2026-07-01'
2026-07-16 14:22:16.884 | INFO     | request_id - e1ad16e6-10ac-4d98-921d-dbc519fedaf0 | app.agent.nodes.generate_sql:generate_sql:37 - 生成SQL: SELECT 1
